state_id,state_1,state_2,state_3,state_4,state_5,state_6,state_7,state_8,state_9,state_10,state_11,state_12,state_13,state_14,state_15,state_16,state_17,state_18,state_19,state_20,state_21,state_22,state_23,state_24,state_25,state_26,state_27,state_28,state_29,state_30,state_31,state_32,state_33,state_34,state_35,state_36,state_37,state_38,state_39,state_40,state_41,state_42,state_43,state_44,state_45,state_46,state_47,state_48,state_49,state_50,state_51,state_52,state_53,state_54,state_55,state_56,state_57,state_58,state_59,state_60,state_61,state_62,state_63,state_64,state_65,state_66,state_67,state_68,state_69,state_70,state_71,state_72,state_73,state_74,state_75,state_76
26,0.812000000000,0.984000000000,0.118000000000,0.626000000000,0.998000000000,0.974000000000,0.690000000000,0.772000000000,0.046000000000,0.586000000000,0.498000000000,0.668000000000,0.470000000000,0.750000000000,0.366000000000,0.462000000000,0.654000000000,1.000000000000,0.994000000000,0.298000000000,0.064000000000,0.528000000000,0.816000000000,0.808000000000,0.342000000000,0.000000000000,0.536000000000,0.092000000000,0.012000000000,0.990000000000,0.230000000000,0.978000000000,0.896000000000,1.000000000000,0.852000000000,1.000000000000,0.998000000000,1.000000000000,1.000000000000,0.998000000000,0.982000000000,0.988000000000,0.206000000000,0.866000000000,0.904000000000,0.526000000000,0.180000000000,0.364000000000,1.000000000000,0.272000000000,0.916000000000,0.558000000000,0.948000000000,0.370000000000,0.984000000000,0.772000000000,0.474000000000,0.622000000000,0.218000000000,0.190000000000,0.944000000000,0.998000000000,0.748000000000,0.930000000000,0.988000000000,0.986000000000,0.702000000000,0.994000000000,0.520000000000,0.992000000000,0.760000000000,0.640000000000,0.346000000000,0.958000000000,0.654000000000,0.386000000000
27,0.880000000000,1.000000000000,0.000000000000,0.870000000000,0.946000000000,1.000000000000,0.446000000000,0.570000000000,0.072000000000,0.418000000000,0.388000000000,0.800000000000,0.336000000000,1.000000000000,0.336000000000,0.380000000000,0.484000000000,0.950000000000,0.992000000000,0.330000000000,0.180000000000,0.398000000000,0.598000000000,0.668000000000,0.330000000000,0.464000000000,0.000000000000,0.270000000000,0.018000000000,0.922000000000,0.290000000000,0.984000000000,0.998000000000,0.996000000000,0.838000000000,1.000000000000,0.970000000000,1.000000000000,1.000000000000,0.984000000000,0.968000000000,1.000000000000,0.000000000000,0.998000000000,1.000000000000,0.598000000000,0.264000000000,0.322000000000,0.998000000000,0.312000000000,0.794000000000,0.408000000000,0.774000000000,0.346000000000,0.922000000000,0.654000000000,0.418000000000,0.470000000000,0.132000000000,0.270000000000,0.958000000000,0.992000000000,0.592000000000,0.870000000000,0.922000000000,0.918000000000,0.576000000000,0.996000000000,0.470000000000,0.988000000000,0.688000000000,0.584000000000,0.344000000000,0.852000000000,0.598000000000,0.368000000000
28,0.884000000000,0.946000000000,0.560000000000,0.758000000000,1.000000000000,0.950000000000,0.952000000000,0.998000000000,0.412000000000,0.680000000000,0.646000000000,0.734000000000,0.622000000000,0.854000000000,0.744000000000,0.730000000000,0.892000000000,1.000000000000,0.998000000000,0.776000000000,0.048000000000,0.932000000000,0.998000000000,1.000000000000,0.698000000000,0.908000000000,0.730000000000,0.000000000000,0.212000000000,1.000000000000,0.312000000000,0.998000000000,0.918000000000,1.000000000000,0.932000000000,1.000000000000,1.000000000000,0.998000000000,1.000000000000,1.000000000000,1.000000000000,0.950000000000,0.542000000000,0.902000000000,0.914000000000,0.768000000000,0.700000000000,0.682000000000,0.998000000000,0.364000000000,0.996000000000,0.968000000000,1.000000000000,0.654000000000,1.000000000000,0.986000000000,0.786000000000,1.000000000000,0.642000000000,0.260000000000,0.992000000000,1.000000000000,1.000000000000,0.998000000000,1.000000000000,1.000000000000,0.950000000000,1.000000000000,0.942000000000,1.000000000000,0.950000000000,0.838000000000,0.394000000000,1.000000000000,0.896000000000,0.500000000000
29,1.000000000000,1.000000000000,0.826000000000,0.978000000000,1.000000000000,1.000000000000,1.000000000000,0.998000000000,1.000000000000,0.806000000000,0.700000000000,0.958000000000,0.702000000000,1.000000000000,1.000000000000,1.000000000000,0.998000000000,1.000000000000,1.000000000000,0.926000000000,0.306000000000,0.990000000000,1.000000000000,0.992000000000,0.864000000000,0.988000000000,0.982000000000,0.788000000000,0.000000000000,1.000000000000,0.462000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.684000000000,1.000000000000,1.000000000000,1.000000000000,0.906000000000,1.000000000000,1.000000000000,0.548000000000,1.000000000000,0.996000000000,0.996000000000,0.792000000000,1.000000000000,0.970000000000,0.866000000000,0.990000000000,0.996000000000,0.434000000000,1.000000000000,1.000000000000,0.990000000000,1.000000000000,1.000000000000,1.000000000000,0.986000000000,1.000000000000,0.920000000000,1.000000000000,0.940000000000,0.854000000000,0.442000000000,1.000000000000,0.894000000000,0.584000000000
30,0.238000000000,0.714000000000,0.000000000000,0.188000000000,0.878000000000,0.744000000000,0.000000000000,0.264000000000,0.000000000000,0.214000000000,0.194000000000,0.458000000000,0.172000000000,0.446000000000,0.000000000000,0.034000000000,0.010000000000,0.950000000000,0.896000000000,0.000000000000,0.000000000000,0.190000000000,0.282000000000,0.452000000000,0.064000000000,0.010000000000,0.078000000000,0.000000000000,0.000000000000,0.000000000000,0.066000000000,0.874000000000,0.550000000000,0.860000000000,0.120000000000,1.000000000000,0.998000000000,0.962000000000,1.000000000000,1.000000000000,0.962000000000,0.786000000000,0.006000000000,0.624000000000,0.678000000000,0.082000000000,0.000000000000,0.004000000000,0.968000000000,0.046000000000,0.466000000000,0.184000000000,0.598000000000,0.234000000000,0.894000000000,0.476000000000,0.330000000000,0.006000000000,0.000000000000,0.014000000000,0.708000000000,1.000000000000,0.352000000000,0.696000000000,0.918000000000,0.912000000000,0.394000000000,0.996000000000,0.320000000000,0.988000000000,0.590000000000,0.470000000000,0.314000000000,0.786000000000,0.460000000000,0.330000000000
31,0.786000000000,0.890000000000,0.658000000000,0.716000000000,0.942000000000,0.894000000000,0.820000000000,1.000000000000,0.624000000000,0.682000000000,0.674000000000,0.720000000000,0.664000000000,0.762000000000,0.706000000000,0.714000000000,0.796000000000,1.000000000000,0.940000000000,0.854000000000,0.000000000000,0.960000000000,0.972000000000,1.000000000000,0.932000000000,0.770000000000,0.710000000000,0.688000000000,0.538000000000,0.934000000000,0.000000000000,0.958000000000,0.832000000000,0.928000000000,0.852000000000,0.998000000000,1.000000000000,0.940000000000,1.000000000000,1.000000000000,1.000000000000,0.904000000000,0.636000000000,0.812000000000,0.854000000000,0.718000000000,0.684000000000,0.716000000000,0.948000000000,0.808000000000,0.976000000000,0.970000000000,1.000000000000,0.988000000000,1.000000000000,1.000000000000,1.000000000000,0.862000000000,0.692000000000,0.194000000000,0.948000000000,1.000000000000,1.000000000000,0.996000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.998000000000,1.000000000000,0.984000000000,0.448000000000,1.000000000000,1.000000000000,0.754000000000
32,0.120000000000,0.644000000000,0.000000000000,0.064000000000,0.382000000000,0.686000000000,0.000000000000,0.136000000000,0.000000000000,0.152000000000,0.130000000000,0.334000000000,0.108000000000,0.270000000000,0.002000000000,0.004000000000,0.004000000000,0.828000000000,0.610000000000,0.000000000000,0.000000000000,0.068000000000,0.094000000000,0.414000000000,0.032000000000,0.022000000000,0.016000000000,0.002000000000,0.000000000000,0.126000000000,0.042000000000,0.000000000000,0.362000000000,0.610000000000,0.040000000000,1.000000000000,0.724000000000,0.912000000000,1.000000000000,0.934000000000,0.844000000000,0.730000000000,0.000000000000,0.498000000000,0.656000000000,0.018000000000,0.004000000000,0.000000000000,0.802000000000,0.022000000000,0.324000000000,0.076000000000,0.492000000000,0.154000000000,0.696000000000,0.434000000000,0.314000000000,0.016000000000,0.000000000000,0.010000000000,0.128000000000,0.980000000000,0.314000000000,0.448000000000,0.826000000000,0.850000000000,0.346000000000,0.960000000000,0.294000000000,0.994000000000,0.532000000000,0.440000000000,0.300000000000,0.700000000000,0.434000000000,0.318000000000
33,0.022000000000,0.978000000000,0.000000000000,0.014000000000,0.610000000000,0.994000000000,0.144000000000,0.332000000000,0.000000000000,0.066000000000,0.068000000000,0.322000000000,0.074000000000,0.134000000000,0.002000000000,0.000000000000,0.106000000000,0.820000000000,0.768000000000,0.202000000000,0.070000000000,0.318000000000,0.350000000000,0.456000000000,0.272000000000,0.104000000000,0.002000000000,0.082000000000,0.000000000000,0.450000000000,0.168000000000,0.638000000000,0.000000000000,0.942000000000,0.252000000000,1.000000000000,0.764000000000,1.000000000000,1.000000000000,0.866000000000,0.754000000000,0.992000000000,0.000000000000,0.652000000000,0.890000000000,0.024000000000,0.086000000000,0.006000000000,0.912000000000,0.222000000000,0.442000000000,0.320000000000,0.534000000000,0.308000000000,0.678000000000,0.466000000000,0.344000000000,0.236000000000,0.000000000000,0.110000000000,0.576000000000,0.906000000000,0.380000000000,0.556000000000,0.764000000000,0.808000000000,0.396000000000,0.842000000000,0.340000000000,0.838000000000,0.550000000000,0.468000000000,0.322000000000,0.684000000000,0.450000000000,0.334000000000
34,0.000000000000,0.618000000000,0.000000000000,0.002000000000,0.244000000000,0.704000000000,0.000000000000,0.224000000000,0.000000000000,0.010000000000,0.052000000000,0.112000000000,0.064000000000,0.070000000000,0.000000000000,0.004000000000,0.000000000000,0.664000000000,0.438000000000,0.016000000000,0.000000000000,0.174000000000,0.224000000000,0.352000000000,0.084000000000,0.000000000000,0.004000000000,0.000000000000,0.000000000000,0.140000000000,0.072000000000,0.390000000000,0.058000000000,0.000000000000,0.000000000000,1.000000000000,0.396000000000,0.946000000000,0.982000000000,0.656000000000,0.554000000000,0.750000000000,0.002000000000,0.298000000000,0.552000000000,0.012000000000,0.000000000000,0.004000000000,0.630000000000,0.060000000000,0.304000000000,0.164000000000,0.388000000000,0.216000000000,0.486000000000,0.376000000000,0.318000000000,0.000000000000,0.000000000000,0.050000000000,0.326000000000,0.754000000000,0.320000000000,0.408000000000,0.632000000000,0.706000000000,0.348000000000,0.642000000000,0.304000000000,0.672000000000,0.478000000000,0.410000000000,0.302000000000,0.550000000000,0.388000000000,0.316000000000
35,0.506000000000,0.970000000000,0.000000000000,0.306000000000,0.982000000000,0.972000000000,0.164000000000,0.414000000000,0.000000000000,0.310000000000,0.292000000000,0.556000000000,0.236000000000,0.620000000000,0.034000000000,0.108000000000,0.034000000000,0.980000000000,1.000000000000,0.164000000000,0.064000000000,0.326000000000,0.438000000000,0.580000000000,0.274000000000,0.148000000000,0.162000000000,0.068000000000,0.000000000000,0.880000000000,0.148000000000,0.960000000000,0.748000000000,1.000000000000,0.000000000000,1.000000000000,0.992000000000,1.000000000000,1.000000000000,1.000000000000,0.980000000000,0.966000000000,0.006000000000,0.728000000000,0.858000000000,0.214000000000,0.082000000000,0.040000000000,1.000000000000,0.198000000000,0.690000000000,0.330000000000,0.734000000000,0.312000000000,0.934000000000,0.594000000000,0.364000000000,0.256000000000,0.000000000000,0.100000000000,0.902000000000,1.000000000000,0.484000000000,0.824000000000,0.928000000000,0.924000000000,0.486000000000,0.990000000000,0.384000000000,0.988000000000,0.660000000000,0.534000000000,0.324000000000,0.840000000000,0.530000000000,0.340000000000
36,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.012000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.190000000000,0.000000000000,0.000000000000,0.000000000000,0.006000000000,0.002000000000,0.242000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.002000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.012000000000,0.000000000000,0.080000000000,0.126000000000,0.058000000000,0.110000000000,0.000000000000,0.000000000000,0.004000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.002000000000,0.016000000000,0.004000000000,0.256000000000,0.052000000000,0.196000000000,0.298000000000,0.182000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.232000000000,0.102000000000,0.096000000000,0.318000000000,0.344000000000,0.238000000000,0.076000000000,0.112000000000,0.154000000000,0.350000000000,0.328000000000,0.232000000000,0.324000000000,0.320000000000,0.240000000000
37,0.034000000000,0.620000000000,0.000000000000,0.052000000000,0.042000000000,0.668000000000,0.000000000000,0.018000000000,0.000000000000,0.082000000000,0.112000000000,0.266000000000,0.112000000000,0.176000000000,0.000000000000,0.008000000000,0.002000000000,0.858000000000,0.402000000000,0.000000000000,0.000000000000,0.014000000000,0.012000000000,0.346000000000,0.000000000000,0.002000000000,0.030000000000,0.000000000000,0.000000000000,0.002000000000,0.000000000000,0.276000000000,0.236000000000,0.604000000000,0.008000000000,0.988000000000,0.000000000000,0.782000000000,0.994000000000,0.942000000000,0.662000000000,0.698000000000,0.004000000000,0.452000000000,0.590000000000,0.038000000000,0.000000000000,0.004000000000,0.612000000000,0.000000000000,0.178000000000,0.008000000000,0.396000000000,0.096000000000,0.574000000000,0.374000000000,0.296000000000,0.000000000000,0.000000000000,0.000000000000,0.204000000000,0.954000000000,0.294000000000,0.418000000000,0.748000000000,0.820000000000,0.336000000000,0.798000000000,0.274000000000,0.796000000000,0.496000000000,0.420000000000,0.282000000000,0.628000000000,0.396000000000,0.312000000000
38,0.000000000000,0.066000000000,0.000000000000,0.000000000000,0.060000000000,0.358000000000,0.000000000000,0.106000000000,0.000000000000,0.002000000000,0.000000000000,0.016000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.430000000000,0.060000000000,0.002000000000,0.000000000000,0.076000000000,0.086000000000,0.318000000000,0.052000000000,0.000000000000,0.000000000000,0.002000000000,0.000000000000,0.038000000000,0.060000000000,0.088000000000,0.000000000000,0.054000000000,0.000000000000,1.000000000000,0.218000000000,0.000000000000,0.700000000000,0.338000000000,0.288000000000,0.646000000000,0.000000000000,0.018000000000,0.280000000000,0.000000000000,0.004000000000,0.000000000000,0.120000000000,0.046000000000,0.190000000000,0.080000000000,0.332000000000,0.132000000000,0.324000000000,0.332000000000,0.290000000000,0.010000000000,0.000000000000,0.026000000000,0.052000000000,0.370000000000,0.266000000000,0.302000000000,0.400000000000,0.502000000000,0.314000000000,0.322000000000,0.262000000000,0.340000000000,0.402000000000,0.372000000000,0.282000000000,0.400000000000,0.346000000000,0.302000000000
39,0.000000000000,0.092000000000,0.000000000000,0.000000000000,0.000000000000,0.322000000000,0.000000000000,0.000000000000,0.000000000000,0.002000000000,0.000000000000,0.026000000000,0.002000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.330000000000,0.002000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.284000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.018000000000,0.000000000000,0.920000000000,0.006000000000,0.300000000000,0.000000000000,0.200000000000,0.044000000000,0.584000000000,0.000000000000,0.032000000000,0.268000000000,0.000000000000,0.000000000000,0.000000000000,0.002000000000,0.000000000000,0.002000000000,0.000000000000,0.292000000000,0.044000000000,0.274000000000,0.316000000000,0.212000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.320000000000,0.112000000000,0.114000000000,0.358000000000,0.470000000000,0.288000000000,0.084000000000,0.128000000000,0.246000000000,0.386000000000,0.356000000000,0.242000000000,0.366000000000,0.338000000000,0.264000000000
40,0.018000000000,0.484000000000,0.000000000000,0.032000000000,0.038000000000,0.622000000000,0.000000000000,0.000000000000,0.000000000000,0.062000000000,0.088000000000,0.194000000000,0.082000000000,0.106000000000,0.000000000000,0.004000000000,0.004000000000,0.582000000000,0.212000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.316000000000,0.000000000000,0.002000000000,0.016000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.066000000000,0.134000000000,0.344000000000,0.000000000000,0.874000000000,0.058000000000,0.662000000000,0.800000000000,0.000000000000,0.104000000000,0.662000000000,0.000000000000,0.314000000000,0.552000000000,0.012000000000,0.000000000000,0.004000000000,0.376000000000,0.000000000000,0.008000000000,0.000000000000,0.340000000000,0.006000000000,0.316000000000,0.334000000000,0.216000000000,0.000000000000,0.000000000000,0.000000000000,0.048000000000,0.870000000000,0.094000000000,0.088000000000,0.606000000000,0.734000000000,0.292000000000,0.308000000000,0.106000000000,0.540000000000,0.452000000000,0.394000000000,0.250000000000,0.502000000000,0.360000000000,0.266000000000
41,0.084000000000,0.550000000000,0.000000000000,0.068000000000,0.200000000000,0.656000000000,0.000000000000,0.002000000000,0.000000000000,0.122000000000,0.102000000000,0.260000000000,0.090000000000,0.194000000000,0.002000000000,0.000000000000,0.014000000000,0.732000000000,0.366000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.366000000000,0.000000000000,0.018000000000,0.032000000000,0.000000000000,0.000000000000,0.038000000000,0.000000000000,0.156000000000,0.246000000000,0.446000000000,0.020000000000,0.942000000000,0.338000000000,0.712000000000,0.956000000000,0.896000000000,0.000000000000,0.678000000000,0.000000000000,0.420000000000,0.626000000000,0.014000000000,0.000000000000,0.000000000000,0.492000000000,0.000000000000,0.060000000000,0.000000000000,0.452000000000,0.044000000000,0.496000000000,0.380000000000,0.288000000000,0.006000000000,0.000000000000,0.000000000000,0.054000000000,0.938000000000,0.236000000000,0.304000000000,0.754000000000,0.822000000000,0.324000000000,0.842000000000,0.228000000000,0.870000000000,0.488000000000,0.420000000000,0.274000000000,0.614000000000,0.408000000000,0.302000000000
42,0.002000000000,0.064000000000,0.000000000000,0.000000000000,0.254000000000,0.146000000000,0.042000000000,0.236000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.014000000000,0.346000000000,0.268000000000,0.074000000000,0.038000000000,0.200000000000,0.240000000000,0.324000000000,0.148000000000,0.012000000000,0.000000000000,0.050000000000,0.000000000000,0.214000000000,0.096000000000,0.270000000000,0.008000000000,0.250000000000,0.034000000000,0.890000000000,0.302000000000,0.354000000000,0.416000000000,0.338000000000,0.322000000000,0.000000000000,0.000000000000,0.000000000000,0.092000000000,0.000000000000,0.056000000000,0.008000000000,0.302000000000,0.104000000000,0.280000000000,0.202000000000,0.328000000000,0.222000000000,0.330000000000,0.330000000000,0.298000000000,0.082000000000,0.000000000000,0.072000000000,0.232000000000,0.358000000000,0.302000000000,0.320000000000,0.368000000000,0.424000000000,0.322000000000,0.336000000000,0.296000000000,0.340000000000,0.376000000000,0.358000000000,0.294000000000,0.366000000000,0.340000000000,0.308000000000
43,0.994000000000,1.000000000000,0.516000000000,1.000000000000,0.994000000000,1.000000000000,0.896000000000,0.854000000000,0.370000000000,0.970000000000,0.756000000000,1.000000000000,0.760000000000,1.000000000000,0.860000000000,0.988000000000,0.876000000000,0.990000000000,1.000000000000,0.508000000000,0.312000000000,0.686000000000,0.900000000000,0.846000000000,0.470000000000,0.794000000000,1.000000000000,0.458000000000,0.316000000000,0.994000000000,0.364000000000,1.000000000000,1.000000000000,0.998000000000,0.994000000000,1.000000000000,0.996000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000,1.000000000000,1.000000000000,0.998000000000,0.514000000000,0.764000000000,1.000000000000,0.392000000000,0.948000000000,0.714000000000,0.902000000000,0.486000000000,0.982000000000,0.818000000000,0.604000000000,0.782000000000,0.708000000000,0.352000000000,1.000000000000,1.000000000000,0.800000000000,0.978000000000,0.972000000000,0.966000000000,0.766000000000,1.000000000000,0.672000000000,1.000000000000,0.812000000000,0.704000000000,0.382000000000,0.936000000000,0.722000000000,0.450000000000
44,0.178000000000,0.910000000000,0.000000000000,0.010000000000,0.446000000000,0.982000000000,0.224000000000,0.338000000000,0.004000000000,0.000000000000,0.014000000000,0.010000000000,0.020000000000,0.130000000000,0.006000000000,0.002000000000,0.184000000000,0.690000000000,0.564000000000,0.236000000000,0.082000000000,0.326000000000,0.354000000000,0.410000000000,0.264000000000,0.134000000000,0.002000000000,0.098000000000,0.000000000000,0.376000000000,0.188000000000,0.502000000000,0.348000000000,0.702000000000,0.272000000000,1.000000000000,0.548000000000,0.982000000000,0.968000000000,0.686000000000,0.580000000000,1.000000000000,0.000000000000,0.000000000000,0.882000000000,0.010000000000,0.108000000000,0.058000000000,0.674000000000,0.236000000000,0.406000000000,0.316000000000,0.460000000000,0.312000000000,0.550000000000,0.432000000000,0.344000000000,0.278000000000,0.006000000000,0.156000000000,0.464000000000,0.738000000000,0.358000000000,0.478000000000,0.660000000000,0.714000000000,0.392000000000,0.674000000000,0.334000000000,0.686000000000,0.520000000000,0.448000000000,0.320000000000,0.588000000000,0.434000000000,0.342000000000
45,0.044000000000,0.488000000000,0.000000000000,0.004000000000,0.380000000000,0.718000000000,0.118000000000,0.312000000000,0.000000000000,0.006000000000,0.000000000000,0.028000000000,0.000000000000,0.004000000000,0.012000000000,0.000000000000,0.086000000000,0.504000000000,0.388000000000,0.152000000000,0.076000000000,0.292000000000,0.316000000000,0.366000000000,0.226000000000,0.096000000000,0.000000000000,0.086000000000,0.000000000000,0.322000000000,0.146000000000,0.344000000000,0.110000000000,0.448000000000,0.142000000000,0.996000000000,0.410000000000,0.720000000000,0.732000000000,0.448000000000,0.374000000000,0.908000000000,0.000000000000,0.118000000000,0.000000000000,0.000000000000,0.090000000000,0.020000000000,0.446000000000,0.174000000000,0.350000000000,0.298000000000,0.404000000000,0.290000000000,0.402000000000,0.382000000000,0.322000000000,0.190000000000,0.002000000000,0.112000000000,0.334000000000,0.492000000000,0.328000000000,0.358000000000,0.488000000000,0.548000000000,0.342000000000,0.412000000000,0.318000000000,0.448000000000,0.446000000000,0.404000000000,0.320000000000,0.470000000000,0.392000000000,0.324000000000
46,0.784000000000,0.996000000000,0.002000000000,0.514000000000,0.918000000000,1.000000000000,0.446000000000,0.544000000000,0.002000000000,0.404000000000,0.380000000000,0.710000000000,0.328000000000,0.936000000000,0.258000000000,0.124000000000,0.518000000000,0.942000000000,0.950000000000,0.348000000000,0.130000000000,0.416000000000,0.612000000000,0.644000000000,0.338000000000,0.474000000000,0.402000000000,0.232000000000,0.000000000000,0.918000000000,0.282000000000,0.982000000000,0.976000000000,0.988000000000,0.786000000000,1.000000000000,0.962000000000,1.000000000000,1.000000000000,0.988000000000,0.986000000000,1.000000000000,0.002000000000,0.990000000000,1.000000000000,0.000000000000,0.222000000000,0.202000000000,0.976000000000,0.312000000000,0.756000000000,0.412000000000,0.780000000000,0.348000000000,0.924000000000,0.652000000000,0.408000000000,0.490000000000,0.086000000000,0.260000000000,0.960000000000,0.986000000000,0.556000000000,0.870000000000,0.928000000000,0.922000000000,0.564000000000,1.000000000000,0.442000000000,0.990000000000,0.688000000000,0.578000000000,0.346000000000,0.854000000000,0.570000000000,0.384000000000
47,0.874000000000,0.932000000000,0.478000000000,0.748000000000,1.000000000000,0.932000000000,0.946000000000,0.996000000000,0.284000000000,0.674000000000,0.642000000000,0.742000000000,0.616000000000,0.860000000000,0.742000000000,0.726000000000,0.826000000000,1.000000000000,0.990000000000,0.624000000000,0.048000000000,0.854000000000,0.998000000000,0.974000000000,0.544000000000,0.820000000000,0.736000000000,0.300000000000,0.094000000000,1.000000000000,0.316000000000,0.996000000000,0.914000000000,1.000000000000,0.918000000000,1.000000000000,1.000000000000,0.996000000000,1.000000000000,1.000000000000,1.000000000000,0.944000000000,0.486000000000,0.892000000000,0.910000000000,0.778000000000,0.000000000000,0.710000000000,0.998000000000,0.370000000000,0.996000000000,0.918000000000,0.996000000000,0.532000000000,1.000000000000,0.960000000000,0.682000000000,0.964000000000,0.570000000000,0.270000000000,0.994000000000,1.000000000000,0.990000000000,1.000000000000,1.000000000000,1.000000000000,0.928000000000,1.000000000000,0.868000000000,1.000000000000,0.904000000000,0.798000000000,0.380000000000,0.998000000000,0.844000000000,0.462000000000
48,0.908000000000,0.996000000000,0.164000000000,0.710000000000,0.988000000000,1.000000000000,0.874000000000,0.832000000000,0.004000000000,0.594000000000,0.596000000000,0.750000000000,0.576000000000,0.924000000000,0.550000000000,0.690000000000,0.746000000000,0.982000000000,0.996000000000,0.438000000000,0.122000000000,0.602000000000,0.876000000000,0.832000000000,0.380000000000,0.636000000000,0.678000000000,0.318000000000,0.000000000000,0.996000000000,0.284000000000,1.000000000000,0.994000000000,0.996000000000,0.960000000000,1.000000000000,0.996000000000,1.000000000000,1.000000000000,0.996000000000,1.000000000000,0.992000000000,0.236000000000,0.942000000000,0.980000000000,0.798000000000,0.290000000000,0.000000000000,0.998000000000,0.334000000000,0.938000000000,0.638000000000,0.912000000000,0.404000000000,0.994000000000,0.822000000000,0.506000000000,0.686000000000,0.296000000000,0.260000000000,1.000000000000,1.000000000000,0.798000000000,0.992000000000,0.988000000000,0.978000000000,0.770000000000,1.000000000000,0.606000000000,1.000000000000,0.810000000000,0.684000000000,0.356000000000,0.944000000000,0.704000000000,0.410000000000
49,0.000000000000,0.562000000000,0.000000000000,0.002000000000,0.054000000000,0.650000000000,0.000000000000,0.110000000000,0.000000000000,0.038000000000,0.056000000000,0.168000000000,0.060000000000,0.074000000000,0.000000000000,0.004000000000,0.000000000000,0.676000000000,0.016000000000,0.000000000000,0.000000000000,0.066000000000,0.080000000000,0.342000000000,0.052000000000,0.000000000000,0.002000000000,0.002000000000,0.000000000000,0.032000000000,0.052000000000,0.198000000000,0.088000000000,0.370000000000,0.000000000000,1.000000000000,0.388000000000,0.880000000000,0.998000000000,0.624000000000,0.508000000000,0.698000000000,0.000000000000,0.326000000000,0.554000000000,0.024000000000,0.002000000000,0.002000000000,0.000000000000,0.038000000000,0.238000000000,0.070000000000,0.390000000000,0.134000000000,0.452000000000,0.368000000000,0.298000000000,0.006000000000,0.000000000000,0.016000000000,0.100000000000,0.764000000000,0.286000000000,0.370000000000,0.626000000000,0.714000000000,0.338000000000,0.616000000000,0.274000000000,0.646000000000,0.470000000000,0.408000000000,0.294000000000,0.550000000000,0.380000000000,0.304000000000
50,0.744000000000,0.878000000000,0.628000000000,0.696000000000,0.962000000000,0.890000000000,0.756000000000,1.000000000000,0.554000000000,0.672000000000,0.660000000000,0.698000000000,0.648000000000,0.736000000000,0.678000000000,0.678000000000,0.740000000000,1.000000000000,0.956000000000,0.774000000000,0.000000000000,0.984000000000,0.988000000000,1.000000000000,0.894000000000,0.728000000000,0.688000000000,0.636000000000,0.452000000000,0.954000000000,0.192000000000,0.978000000000,0.778000000000,0.940000000000,0.802000000000,0.998000000000,1.000000000000,0.954000000000,1.000000000000,1.000000000000,1.000000000000,0.896000000000,0.608000000000,0.764000000000,0.826000000000,0.688000000000,0.630000000000,0.666000000000,0.962000000000,0.000000000000,0.990000000000,0.992000000000,1.000000000000,0.944000000000,1.000000000000,1.000000000000,0.982000000000,0.816000000000,0.662000000000,0.070000000000,0.962000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.998000000000,1.000000000000,0.998000000000,1.000000000000,0.996000000000,0.958000000000,0.410000000000,1.000000000000,0.996000000000,0.650000000000
